player_id,full_name,email,date_of_birth,age,nationality,position,secondary_position,club,league,market_value_eur,salary_expectation,contract_status,fitness_level,medical_history,last_5_match_performance,skills_rating,weaknesses,goals,assists,preferred_foot,verified_status,likes_from_pros,scouting_score,tactic_fit_score,career_path_suggestions,training_recommendations,profile_rating,created_at,yellow_cards,red_cards,matches_suspended,last_incident_date
747,Mohamed Ali Riahi,mohamed.riahi@football.com,1995-05-05,29,Tunisian,defender,midfielder,Jeunesse Sportive Omrane,Nigeria Professional Football League,166000.0,16600.0,Under Contract,70.95,No recent injuries,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'tackling': 79, 'marking': 61, 'heading': 84}",,26.0,13.0,left,True,402,46.23,99.77,Join a competitive mid-tier club,Improve tackling and positioning,65.61,2025-03-09 18:00:00,8.0,2.0,4.0,2025-02-01
748,Mohamed Amine Allela,mohamed.allela@football.com,1997-07-07,27,Tunisian,forward,midfielder,Ca Bizertin,Nigeria Professional Football League,324000.0,32400.0,Under Contract,85.22,No recent injuries,"{'match_1': {'goals': 1, 'assists': 0}, 'match_2': {'goals': 1, 'assists': 0}, 'match_3': {'goals': 1, 'assists': 2}, 'match_4': {'goals': 0, 'assists': 2}, 'match_5': {'goals': 0, 'assists': 1}}","{'finishing': 70, 'dribbling': 60, 'speed': 69}",,11.0,20.0,right,False,371,43.31,76.96,Join a competitive mid-tier club,Work on finishing and speed,60.59,2025-03-09 18:00:00,6.0,3.0,6.0,2025-02-01
749,Mohamed Amine Ammar,mohamed.ammar@football.com,1996-06-06,28,Tunisian,midfielder,forward,Etoile Sportive Metlaoui,Nigeria Professional Football League,56000.0,5600.0,Under Contract,92.03,Major injury: Out for season,"{'match_1': {'goals': 1, 'assists': 1}, 'match_2': {'goals': 1, 'assists': 1}, 'match_3': {'goals': 2, 'assists': 2}, 'match_4': {'goals': 0, 'assists': 2}, 'match_5': {'goals': 0, 'assists': 0}}","{'passing': 76, 'dribbling': 89, 'vision': 94}",,18.0,19.0,left,True,440,50.8,85.4,Focus on development in current league,Enhance passing and stamina,71.72,2025-03-09 18:00:00,0.0,0.0,0.0,
750,Mohamed Amine Ben Amor,mohamed.amor@football.com,1992-05-03,32,Tunisian,midfielder,forward,Etoile Sportive Du Sahel,Nigeria Professional Football League,224000.0,22400.0,Under Contract,73.63,Minor injury: Expected recovery in 1-2 weeks,"{'match_1': {'goals': 2, 'assists': 2}, 'match_2': {'goals': 0, 'assists': 2}, 'match_3': {'goals': 2, 'assists': 2}, 'match_4': {'goals': 1, 'assists': 1}, 'match_5': {'goals': 0, 'assists': 2}}","{'passing': 78, 'dribbling': 93, 'vision': 91}",,17.0,9.0,right,True,403,45.42,79.23,Join a competitive mid-tier club,Enhance passing and stamina,65.74,2025-03-09 18:00:00,2.0,2.0,4.0,2025-02-01
751,Mohamed Amine Ben Hamida,mohamed.hamida@football.com,1997-07-07,27,Tunisian,midfielder,forward,Esperance Tunis,Nigeria Professional Football League,118000.0,11800.0,Under Contract,76.64,No recent injuries,"{'match_1': {'goals': 0, 'assists': 2}, 'match_2': {'goals': 1, 'assists': 2}, 'match_3': {'goals': 2, 'assists': 2}, 'match_4': {'goals': 1, 'assists': 1}, 'match_5': {'goals': 1, 'assists': 0}}","{'passing': 71, 'dribbling': 76, 'vision': 65}",,27.0,6.0,right,False,443,51.54,88.83,Join a competitive mid-tier club,Enhance passing and stamina,72.35,2025-03-09 18:00:00,3.0,1.0,2.0,2025-02-01
752,Mohamed Amine Borji,mohamed.borji@football.com,1996-06-06,28,Tunisian,midfielder,forward,Jeunesse Sportive Omrane,Nigeria Professional Football League,305000.0,30500.0,Under Contract,79.82,No recent injuries,"{'match_1': {'goals': 2, 'assists': 1}, 'match_2': {'goals': 0, 'assists': 1}, 'match_3': {'goals': 2, 'assists': 0}, 'match_4': {'goals': 1, 'assists': 1}, 'match_5': {'goals': 0, 'assists': 0}}","{'passing': 72, 'dribbling': 98, 'vision': 81}",Weak passing,24.0,0.0,left,True,540,62.23,97.54,Join a competitive mid-tier club,Enhance passing and stamina,88.05,2025-03-09 18:00:00,5.0,3.0,6.0,2025-02-01
753,Mohamed Amine Dinari,mohamed.dinari@football.com,1995-05-05,29,Tunisian,defender,midfielder,Etoile Sportive Metlaoui,Nigeria Professional Football League,50000.0,5000.0,Free Agent,76.54,Minor injury: Expected recovery in 1-2 weeks,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'tackling': 70, 'marking': 66, 'heading': 80}",Slow speed,23.0,20.0,left,True,447,51.34,72.39,Focus on development in current league,Improve tackling and positioning,72.92,2025-03-09 18:00:00,2.0,0.0,0.0,
754,Mohamed Amine Helal,mohamed.helal@football.com,1996-06-06,28,Tunisian,midfielder,forward,As Soliman,Nigeria Professional Football League,208000.0,20800.0,Under Contract,81.74,No recent injuries,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 1}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 2, 'assists': 1}, 'match_5': {'goals': 2, 'assists': 1}}","{'passing': 60, 'dribbling': 89, 'vision': 78}",Weak passing,3.0,0.0,right,True,529,61.04,92.76,Join a competitive mid-tier club,Enhance passing and stamina,86.34,2025-03-09 18:00:00,8.0,0.0,0.0,2025-02-01
755,Mohamed Amine Jebali,mohamed.jebali@football.com,1996-07-07,28,Tunisian,forward,midfielder,Etoile Sportive Du Sahel,Nigeria Professional Football League,287000.0,28700.0,Under Contract,86.79,Minor injury: Expected recovery in 1-2 weeks,"{'match_1': {'goals': 1, 'assists': 1}, 'match_2': {'goals': 0, 'assists': 2}, 'match_3': {'goals': 1, 'assists': 1}, 'match_4': {'goals': 1, 'assists': 2}, 'match_5': {'goals': 1, 'assists': 2}}","{'finishing': 88, 'dribbling': 94, 'speed': 79}",,2.0,5.0,right,False,479,55.32,86.19,Join a competitive mid-tier club,Work on finishing and speed,78.17,2025-03-09 18:00:00,6.0,2.0,4.0,2025-02-01
756,Mohamed Amine Khadhraoui,mohamed.khadhraoui@football.com,1995-05-05,29,Tunisian,defender,midfielder,Jeunesse Sportive Omrane,Nigeria Professional Football League,115000.0,11500.0,Under Contract,90.55,Minor injury: Expected recovery in 1-2 weeks,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'tackling': 95, 'marking': 98, 'heading': 60}",Slow speed,10.0,4.0,right,True,413,47.49,71.21,Join a competitive mid-tier club,Improve tackling and positioning,67.41,2025-03-09 18:00:00,10.0,0.0,0.0,2025-02-01
757,Mohamed Amine Tougai,mohamed.tougai@football.com,1999-01-22,26,Tunisian,defender,midfielder,Esperance Tunis,Nigeria Professional Football League,98000.0,9800.0,Under Contract,98.91,No recent injuries,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'tackling': 82, 'marking': 90, 'heading': 94}",Slow speed,27.0,2.0,right,True,433,50.68,91.89,Focus on development in current league,Improve tackling and positioning,70.68,2025-03-09 18:00:00,5.0,3.0,6.0,2025-02-01
758,Mohamed Anes Mokhtar,mohamed.mokhtar@football.com,1997-05-19,27,Tunisia,goalkeeper,,ES Metlaoui,Nigeria Professional Football League,2000000.0,200000.0,Under Contract,97.93,No recent injuries,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'handling': 89, 'reflexes': 84, 'positioning': 82}",,0.0,0.0,right,True,383,44.66,77.09,Join a competitive mid-tier club,Focus on reflexes and distribution,62.52,2025-03-09 18:00:00,5.0,1.0,2.0,2025-02-01
759,Mohamed Assan,mohamed.assan@football.com,1997-07-07,27,Tunisian,forward,midfielder,Ca Bizertin,Nigeria Professional Football League,85000.0,8500.0,Under Contract,87.1,No recent injuries,"{'match_1': {'goals': 2, 'assists': 0}, 'match_2': {'goals': 1, 'assists': 1}, 'match_3': {'goals': 2, 'assists': 2}, 'match_4': {'goals': 0, 'assists': 1}, 'match_5': {'goals': 2, 'assists': 1}}","{'finishing': 81, 'dribbling': 66, 'speed': 92}",,5.0,6.0,right,False,429,49.9,64.82,Focus on development in current league,Work on finishing and speed,70.0,2025-03-09 18:00:00,7.0,2.0,4.0,2025-02-01
760,Mohamed Aziz Bennour,mohamed.bennour@football.com,1996-06-06,28,Tunisian,midfielder,forward,Egs Gafsa,Nigeria Professional Football League,145000.0,14500.0,Under Contract,92.02,No recent injuries,"{'match_1': {'goals': 1, 'assists': 1}, 'match_2': {'goals': 2, 'assists': 1}, 'match_3': {'goals': 2, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 2}, 'match_5': {'goals': 1, 'assists': 0}}","{'passing': 95, 'dribbling': 66, 'vision': 86}",Poor finishing,0.0,9.0,right,True,492,56.83,99.74,Join a competitive mid-tier club,Enhance passing and stamina,80.33,2025-03-09 18:00:00,4.0,3.0,6.0,2025-02-01
761,Mohamed Aziz Jebali,mohamed.jebali@football.com,1997-09-09,27,Tunisian,forward,midfielder,Etoile Sportive Du Sahel,Nigeria Professional Football League,228000.0,22800.0,Under Contract,98.53,No recent injuries,"{'match_1': {'goals': 0, 'assists': 2}, 'match_2': {'goals': 2, 'assists': 2}, 'match_3': {'goals': 2, 'assists': 2}, 'match_4': {'goals': 2, 'assists': 2}, 'match_5': {'goals': 1, 'assists': 1}}","{'finishing': 61, 'dribbling': 76, 'speed': 60}",,28.0,0.0,right,True,381,44.41,77.03,Join a competitive mid-tier club,Work on finishing and speed,62.16,2025-03-09 18:00:00,10.0,2.0,4.0,2025-02-01
762,Mohamed Aziz Kortas,mohamed.kortas@football.com,1997-07-07,27,Tunisian,forward,midfielder,Etoile Sportive Metlaoui,Nigeria Professional Football League,95000.0,9500.0,Under Contract,72.5,Major injury: Out for season,"{'match_1': {'goals': 1, 'assists': 1}, 'match_2': {'goals': 0, 'assists': 1}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 2}, 'match_5': {'goals': 0, 'assists': 0}}","{'finishing': 89, 'dribbling': 81, 'speed': 87}",,4.0,0.0,left,True,405,47.21,81.66,Focus on development in current league,Work on finishing and speed,66.16,2025-03-09 18:00:00,2.0,3.0,6.0,2025-02-01
763,Mohamed Aziz Rebai,mohamed.rebai@football.com,1996-06-06,28,Tunisian,forward,midfielder,As Soliman,Nigeria Professional Football League,173000.0,17300.0,Under Contract,70.17,No recent injuries,"{'match_1': {'goals': 0, 'assists': 2}, 'match_2': {'goals': 1, 'assists': 1}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 1, 'assists': 1}, 'match_5': {'goals': 1, 'assists': 1}}","{'finishing': 92, 'dribbling': 85, 'speed': 94}",,20.0,7.0,left,True,438,50.61,92.32,Join a competitive mid-tier club,Work on finishing and speed,71.44,2025-03-09 18:00:00,7.0,1.0,2.0,2025-02-01
764,Mohamed Bechir Abbassi,mohamed.abbassi@football.com,1994-04-04,30,Tunisian,midfielder,forward,Union Sportive De Ben Guerdane,Nigeria Professional Football League,46000.0,4600.0,Under Contract,70.89,Minor injury: Expected recovery in 1-2 weeks,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 1}, 'match_3': {'goals': 2, 'assists': 1}, 'match_4': {'goals': 1, 'assists': 2}, 'match_5': {'goals': 2, 'assists': 1}}","{'passing': 70, 'dribbling': 66, 'vision': 87}",,24.0,10.0,right,False,548,62.62,98.44,Focus on development in current league,Enhance passing and stamina,89.46,2025-03-09 18:00:00,7.0,0.0,0.0,2025-02-01
765,Mohamed Ben Ali,mohamed.ali@football.com,1995-05-05,29,Tunisian,midfielder,forward,Esperance Tunis,Nigeria Professional Football League,280000.0,28000.0,Under Contract,86.9,No recent injuries,"{'match_1': {'goals': 2, 'assists': 2}, 'match_2': {'goals': 2, 'assists': 1}, 'match_3': {'goals': 1, 'assists': 2}, 'match_4': {'goals': 0, 'assists': 2}, 'match_5': {'goals': 2, 'assists': 1}}","{'passing': 84, 'dribbling': 90, 'vision': 62}",,29.0,19.0,right,False,512,58.78,94.92,Join a competitive mid-tier club,Enhance passing and stamina,83.55,2025-03-09 18:00:00,2.0,0.0,0.0,
766,Mohamed Boukerma,mohamed.boukerma@football.com,2001-05-01,23,Algeria,forward,midfielder,USM Alger,Nigeria Professional Football League,1500000.0,150000.0,Under Contract,92.89,No recent injuries,"{'match_1': {'goals': 0, 'assists': 2}, 'match_2': {'goals': 0, 'assists': 1}, 'match_3': {'goals': 0, 'assists': 1}, 'match_4': {'goals': 2, 'assists': 1}, 'match_5': {'goals': 0, 'assists': 0}}","{'finishing': 92, 'dribbling': 93, 'speed': 80}",Poor finishing,1.0,1.0,both,True,503,59.5,81.0,Join a competitive mid-tier club,Work on finishing and speed,82.0,2025-03-09 18:00:00,2.0,0.0,0.0,
767,Mohamed Dhia Sahbani,mohamed.sahbani@football.com,1997-07-07,27,Tunisian,forward,midfielder,Es Zarzis,Nigeria Professional Football League,99000.0,9900.0,Under Contract,81.01,No recent injuries,"{'match_1': {'goals': 0, 'assists': 2}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 1}, 'match_4': {'goals': 0, 'assists': 1}, 'match_5': {'goals': 0, 'assists': 1}}","{'finishing': 96, 'dribbling': 78, 'speed': 96}",,2.0,12.0,left,True,389,45.34,81.83,Focus on development in current league,Work on finishing and speed,63.49,2025-03-09 18:00:00,7.0,1.0,2.0,2025-02-01
768,Mohamed Fitouri Ghoul,mohamed.ghoul@football.com,1995-05-05,29,Tunisian,defender,midfielder,Es Zarzis,Nigeria Professional Football League,121000.0,12100.0,Under Contract,86.36,No recent injuries,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'tackling': 80, 'marking': 73, 'heading': 69}",,22.0,11.0,left,True,511,58.7,71.24,Join a competitive mid-tier club,Improve tackling and positioning,83.43,2025-03-09 18:00:00,7.0,1.0,2.0,2025-02-01
769,Mohamed Hachem Khelifa,mohamed.khelifa@football.com,1995-05-05,29,Tunisian,defender,midfielder,Etoile Sportive Metlaoui,Nigeria Professional Football League,55000.0,5500.0,Under Contract,85.49,No recent injuries,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'tackling': 66, 'marking': 88, 'heading': 99}",Slow speed,10.0,12.0,left,False,512,58.79,78.51,Focus on development in current league,Improve tackling and positioning,83.56,2025-03-09 18:00:00,8.0,3.0,6.0,2025-02-01
770,Mohamed Hedi Gaaloul,mohamed.gaaloul@football.com,1993-03-03,32,Tunisian,defender,midfielder,Club Sportif Sfaxien,Nigeria Professional Football League,126000.0,12600.0,Free Agent,72.84,No recent injuries,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'tackling': 67, 'marking': 98, 'heading': 72}",,11.0,10.0,left,True,478,54.02,97.87,Join a competitive mid-tier club,Improve tackling and positioning,78.03,2025-03-09 18:00:00,1.0,1.0,2.0,2025-02-01
771,Mohamed Hedi Hadouchi,mohamed.hadouchi@football.com,1995-05-05,29,Tunisian,defender,midfielder,Olympique Beja,Nigeria Professional Football League,260000.0,26000.0,Under Contract,79.65,Minor injury: Expected recovery in 1-2 weeks,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'tackling': 78, 'marking': 70, 'heading': 61}",,13.0,4.0,right,False,550,63.1,89.08,Join a competitive mid-tier club,Improve tackling and positioning,89.71,2025-03-09 18:00:00,10.0,3.0,6.0,2025-02-01
772,Mohamed Iyadh Riahi,mohamed.riahi@football.com,1997-07-07,27,Tunisian,forward,midfielder,Stade Tunisien,Nigeria Professional Football League,178000.0,17800.0,Under Contract,70.58,No recent injuries,"{'match_1': {'goals': 1, 'assists': 2}, 'match_2': {'goals': 2, 'assists': 1}, 'match_3': {'goals': 1, 'assists': 2}, 'match_4': {'goals': 1, 'assists': 2}, 'match_5': {'goals': 2, 'assists': 0}}","{'finishing': 65, 'dribbling': 88, 'speed': 64}",,22.0,5.0,both,True,428,49.73,60.48,Join a competitive mid-tier club,Work on finishing and speed,69.76,2025-03-09 18:00:00,1.0,2.0,4.0,2025-02-01
773,Mohamed Jemai,mohamed.jemai@football.com,1996-06-06,28,Tunisian,midfielder,forward,Us Tataouine,Nigeria Professional Football League,104000.0,10400.0,Under Contract,73.32,No recent injuries,"{'match_1': {'goals': 0, 'assists': 2}, 'match_2': {'goals': 2, 'assists': 1}, 'match_3': {'goals': 2, 'assists': 2}, 'match_4': {'goals': 0, 'assists': 2}, 'match_5': {'goals': 1, 'assists': 2}}","{'passing': 89, 'dribbling': 98, 'vision': 95}",,23.0,19.0,right,True,541,62.37,64.66,Join a competitive mid-tier club,Enhance passing and stamina,88.24,2025-03-09 18:00:00,3.0,2.0,4.0,2025-02-01
774,Mohamed Nasr Hamed,mohamed.hamed@football.com,1996-06-06,28,Tunisian,midfielder,forward,Union Sportive De Ben Guerdane,Nigeria Professional Football League,262000.0,26200.0,Under Contract,94.36,No recent injuries,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 2, 'assists': 1}, 'match_4': {'goals': 1, 'assists': 1}, 'match_5': {'goals': 2, 'assists': 2}}","{'passing': 86, 'dribbling': 77, 'vision': 95}",,4.0,15.0,right,True,536,61.81,96.95,Join a competitive mid-tier club,Enhance passing and stamina,87.44,2025-03-09 18:00:00,1.0,1.0,2.0,2025-02-01
775,Mohamed Nasraoui,mohamed.nasraoui@football.com,1996-06-06,28,Tunisian,midfielder,forward,Club Sportif Sfaxien,Nigeria Professional Football League,272000.0,27200.0,Under Contract,94.88,No recent injuries,"{'match_1': {'goals': 2, 'assists': 1}, 'match_2': {'goals': 2, 'assists': 2}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 1, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'passing': 75, 'dribbling': 64, 'vision': 68}",,23.0,13.0,right,False,370,42.84,93.95,Join a competitive mid-tier club,Enhance passing and stamina,60.34,2025-03-09 18:00:00,10.0,3.0,6.0,2025-02-01
776,Mohamed Rabie Hrimat,mohamed.hrimat@football.com,1994-08-07,30,Morocco,unknown,,Ittihad Tanger,Nigeria Professional Football League,1600000.0,160000.0,Under Contract,94.06,No recent injuries,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'finishing': 93, 'dribbling': 93, 'speed': 95}",,2.0,1.0,left,False,451,51.45,79.45,Join a competitive mid-tier club,Work on finishing and speed,73.5,2025-03-09 18:00:00,7.0,1.0,2.0,2025-02-01
777,Mohamed Rayane Landolsi,mohamed.landolsi@football.com,1998-02-28,27,Tunisian,midfielder,forward,Etoile Sportive Du Sahel,Nigeria Professional Football League,103000.0,10300.0,Under Contract,91.8,No recent injuries,"{'match_1': {'goals': 2, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 2, 'assists': 1}, 'match_4': {'goals': 2, 'assists': 2}, 'match_5': {'goals': 0, 'assists': 1}}","{'passing': 90, 'dribbling': 79, 'vision': 76}",,2.0,7.0,right,True,548,63.42,84.68,Join a competitive mid-tier club,Enhance passing and stamina,89.31,2025-03-09 18:00:00,8.0,1.0,2.0,2025-02-01
778,Mohamed Rayhi,mohamed.rayhi@football.com,1994-07-01,30,Dutch,forward,midfielder,Al-Raed,Nigeria Professional Football League,2000000.0,200000.0,Under Contract,93.8,No recent injuries,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 1, 'assists': 1}, 'match_3': {'goals': 2, 'assists': 1}, 'match_4': {'goals': 2, 'assists': 2}, 'match_5': {'goals': 0, 'assists': 0}}","{'finishing': 79, 'dribbling': 87, 'speed': 80}",,2.0,3.0,right,True,387,44.16,71.59,Join a competitive mid-tier club,Work on finishing and speed,63.09,2025-03-09 18:00:00,9.0,2.0,4.0,2025-02-01
779,Mohamed Réda Halaïmia,mohamed.halaïmia@football.com,1996-08-28,28,Algerian,unknown,,MC Alger,Nigeria Professional Football League,1500000.0,150000.0,Under Contract,90.13,No recent injuries,"{'match_1': {'goals': 0, 'assists': 0}, 'match_2': {'goals': 0, 'assists': 0}, 'match_3': {'goals': 0, 'assists': 0}, 'match_4': {'goals': 0, 'assists': 0}, 'match_5': {'goals': 0, 'assists': 0}}","{'finishing': 78, 'dribbling': 62, 'speed': 89}",,0.0,2.0,left,True,469,54.1,91.71,Join a competitive mid-tier club,Work on finishing and speed,76.43,2025-03-09 18:00:00,6.0,1.0,2.0,2025-02-01
